nombre_invocador,Hide on bush,pleroma chronou,Wesley Warren Jr,GOOD GAME GG EZ,Jænsen,dajor25,Percy Magic,M1dLaoBan,Disabled Chattt,boiat nastana,Total
真的不能這麼爛欸,0.0003158262968364282,0.0003976999884332405,0.0005507313097433597,0.0002994581983775739,0.0014321906429661277,0.0004298493706321239,0.00043977925301311426,0.0005112368079575253,0.00011893552791995876,0.0004713418728820402,0.004967049268761493
Đừng dịu dàng,0.00030181086780572904,0.00037629110422548556,0.000641395368050297,0.0003596012276924002,0.0009852049423578204,0.00046608547568275223,0.0005274441371351462,0.0006232845110608051,0.00011377651831175505,0.0005713366030887359,0.004966230755410926
UEH Gia Qui,0.00031146437245261797,0.000393018429205862,0.0005822368498681701,0.0003149350405402929,0.0012840457962955516,0.0004469769398843105,0.0004685241701120277,0.0005479667324368956,0.00011719428611938538,0.0004989552184687169,0.00496531783538383
Τreasure Hunter,0.00037633074617817613,0.000521964207900131,0.0004110474403300666,0.0002649277511835697,0.00166296820649131,0.00047773666262168737,0.00035317205073013945,0.0003959425313027328,0.0001297538560648836,0.00036386929240508144,0.004957712745207778
Megalia,0.0002706484216050804,0.00033767013488310375,0.0008010696352958016,0.0003196639846099352,0.0008279336556859937,0.00038319970409801576,0.00057373073448312,0.0006985432744783204,0.00011167183309994997,0.00063169880632581,0.004955830184565131
asdfasdfasds,0.0002753111895526874,0.00032929676974846893,0.0007333064563930309,0.00042867043146271584,0.0006437433011144983,0.0004037551259460862,0.0005960688509073429,0.0007343775267343852,0.00010859071924925689,0.0006974867719538526,0.004950607143062325
iybc9o2 q,0.0004790413541374591,0.0006014586665506659,0.00035764941229157347,0.0002741872173455691,0.0015262294322035252,0.000578730912446605,0.00031942699759508357,0.00034894584073775315,0.00013478992188758503,0.0003299003714963367,0.004950360126692156
てっこおおおおお,0.0003220863478247666,0.00040831657757840127,0.0005059699517039281,0.00028552963120679866,0.0015571433355420726,0.0004282067189799658,0.00041095080602190497,0.0004732913950308364,0.00012067419656895656,0.00043628164507851015,0.004948450605536141
Amfer,0.0003163532924386965,0.0003921514507370852,0.0005807811106407399,0.00031619050846618327,0.001265380980509375,0.0004394125089212806,0.00046237641245320887,0.0005400976846550639,0.00011774854618009182,0.0004954025917099665,0.004925895086711691
Ri Co Le Mo,0.00029809780439529835,0.00037865484690038497,0.0006558966424333701,0.00034245901377565546,0.0009843573502896228,0.00042346476933921746,0.0005117010553574887,0.0006481691843612381,0.00011412619946094758,0.0005661709882707291,0.0049230978545839535
LncL,0.0003089824741145413,0.0003917756983619264,0.0005861125520126249,0.00031154950771155037,0.0012635882800666113,0.000426209960096321,0.000461637342992566,0.0005515172802883758,0.0001172158060042014,0.0005001651223946519,0.004918754024043371
will improve,0.00044537679580600143,0.0005652476539521882,0.00039304105097034633,0.0003141975061896396,0.0012140662066046607,0.0007453241126992721,0.0003585760531112406,0.00038717758156483025,0.00012882471825331315,0.0003656470771255735,0.004917478756277066
Molnigt,0.0003652621446866857,0.00047047838852097486,0.000408461010438041,0.00025826908544153036,0.0017379349073467687,0.00043538782105240854,0.0003479024456503219,0.0003900633015342194,0.00012904806428465785,0.00036106410276392776,0.004903871271719536
Molnigt,0.00036521925243809323,0.00047031905977023295,0.0004084584197882096,0.0002582700504250904,0.0017375354046748781,0.0004353339959331766,0.00034790741631972484,0.0003900628265667059,0.0001290405378607185,0.000361069282549795,0.004903216246326624
Kvotheee,0.000281621716409093,0.0003515619953064008,0.0007136181237569954,0.00032890404298022656,0.0008917540445480883,0.0004296125979547176,0.0005587783319990348,0.0006356861452432406,0.0001127277326680148,0.0005903315249440992,0.004894596255809911
沒有什麼難的,0.0003127538481544427,0.00039118009514492994,0.0005607500708775675,0.0002990801094911476,0.0013408725974650996,0.0004272309234456747,0.0004461639295803702,0.0005167020603463703,0.0001185406158523685,0.0004759289922340706,0.004889203242592042
kyeahoo,0.00027216942704101887,0.0003407442802693215,0.0007811583607561805,0.00031286116880238743,0.0008408595652806697,0.0003815802440368082,0.0005590618790807982,0.0006819473742934807,0.00011227291086110209,0.0006065274498118497,0.004889182660233617
apple joy,0.0003226635034570928,0.00040589827569602837,0.0004976966562282258,0.00028043025966358764,0.0015396747962467898,0.00042274971877773876,0.00040524283093663996,0.00046345793770402214,0.00012129838632839589,0.00042818132756125527,0.004887293692599777
120パーセント,0.00031353079532592997,0.0003920027021342807,0.000545000163419683,0.00029204168676347323,0.0013996134971583443,0.0004218319942625982,0.00043534145098663183,0.0005025676429251722,0.00011911906673089645,0.0004631514125426099,0.00488420041224962
bancan shat,0.0004332635864338483,0.0005597400343738578,0.0003925055105577099,0.0003183323178493222,0.0011174861697417918,0.0008123134924277589,0.0003623870554662852,0.00038923760345348376,0.00012768630090251917,0.000367281659885694,0.004880233731092272
GGarizz,0.00031363546981289897,0.00039704686270059577,0.0005321677677395947,0.0002885593413641015,0.0014335083925821812,0.00041807333933106393,0.0004260670351764925,0.0004954731577670844,0.00011942971764583623,0.00045386686452199515,0.004877827948641844
GGarizz,0.0003135865817951689,0.00039699831150792663,0.0005321704066105845,0.0002885023369804052,0.0014326404035165956,0.0004179908662829039,0.0004260553128560984,0.0004954486378817385,0.00011942903532617482,0.0004538373565344844,0.004876659249292081
K B,0.00031144363305161954,0.00039464852209107056,0.0005427582089891561,0.00028993931148462506,0.0013957560048735809,0.00041920716043361344,0.0004324961883751829,0.0005023176850672342,0.00011910872944502421,0.00046065705043594216,0.004868332494247049
Chocolate Avelã,0.0004617051886926643,0.000568882254439935,0.000362687279069293,0.0002768630522527842,0.0015422755194294752,0.0005097399746042808,0.00031961280722969524,0.00035528937394750865,0.00013343221005091593,0.0003350668739815863,0.004865554533698139
Conveying,0.00042266524008171223,0.0005420969571719246,0.0003769086614561936,0.0002623020393624151,0.0016224723829028741,0.00047685856696763845,0.00032652025401243127,0.0003625908257305188,0.00013352049638144719,0.0003394003132777076,0.004865335737344863
XDXD123,0.00029262140041816105,0.000360655224870671,0.0006413038702792797,0.00032276768869831843,0.0010772525036189342,0.00041155046686090817,0.0004993507454674411,0.0005901273885535892,0.00011436416607684747,0.0005511259468775717,0.0048611194017217215
Acuarelas,0.0002708668693038903,0.00033527046357043045,0.000763709977428502,0.0003142631165451136,0.0008624908613255369,0.0003792416507502913,0.0005513786965696671,0.0006613315968598284,0.0001118007205045997,0.0006076269475535352,0.004857980900411394
왕 자,0.0002760110449362243,0.00034547883903687614,0.0007492995263561555,0.00031163431048009224,0.0008770034771991148,0.00038928458566703505,0.0005460034213085272,0.0006530856156911984,0.00011294243894958157,0.0005920265855178413,0.0048527698451426475
Daddy,0.00027055977864008955,0.000339809934568461,0.000750814352065609,0.0003119628623697668,0.0008632206331756839,0.000378096956042455,0.0005459973115936559,0.0006764293222507671,0.00011182338358769029,0.0006034268809775251,0.004852141415271703
Dept,0.0003160088305521305,0.0003969869964134211,0.0005153810666321415,0.0002830248737471048,0.0014585279381172044,0.0004187225722282875,0.00041578773728274417,0.0004766736529278005,0.00012021122870242804,0.00044037268692940547,0.004841697583532668
Yassuo,0.0002826871327337379,0.00033716659150826963,0.0006953947347361505,0.0004156064024922541,0.0006814829014908238,0.0004172072037750367,0.000569545968754899,0.0006767614332740997,0.0001099306512929914,0.0006554818585877879,0.0048412648786460505
rinnetensei,0.00032172058000091373,0.00041619353651140624,0.0005028539651865932,0.0002804910685787915,0.0014639683142716451,0.0004222459424926542,0.0004073270139412699,0.0004738709878264177,0.00012127396339369802,0.00043060122706832537,0.004840546599271715
Wenelinfo,0.00039865020842043874,0.0005224699102775092,0.00038557858541443126,0.0002586102062385058,0.0016123533138800122,0.00048075116647496746,0.000334530683884312,0.00036820060789232546,0.0001324619596024365,0.00034441180874252025,0.004838018450827458
campamidplease,0.0004249806856799944,0.0005512531678461516,0.0003826558271853374,0.0002677326167049866,0.0015154396203273116,0.0005139554701203955,0.0003345578780452987,0.00036881736611770204,0.00013288388509969615,0.00034425032714011084,0.004836526844266985
헤이스트,0.00026828036046790707,0.0003325751533559103,0.0008010636983944982,0.00031552884298418976,0.0007309970387943319,0.0003726234443151653,0.0005742617918169375,0.0007082485860307077,0.00011146107269761144,0.000611220084657783,0.004826260073515042
baba is a sheep,0.0003111831156007721,0.0003938820406479066,0.0005360504369376572,0.00028865735420577284,0.0013727649181994501,0.00042193816158859744,0.0004301111475564594,0.0004930698306659823,0.00011930959549409232,0.0004568764426897285,0.00482384304358642
eYa Beaupere,0.0004284071606858348,0.0005654615190179415,0.0003651537500427736,0.00025864184809635133,0.001568672837586301,0.0004960272085628336,0.00032007350681255675,0.00035249069862087627,0.00013476823330092497,0.00033128972966404616,0.00482098649239044
Wotah,0.00030694154035352487,0.00038385968760770007,0.0005479978866047234,0.00029365679183407704,0.0013388385405249104,0.0004158713803474946,0.00043900259211088026,0.0005068801038829572,0.00011820839228699815,0.0004695415098814858,0.004820798425434751
Meowies uωu,0.00038264004448479856,0.000495456646918818,0.0004135055165086662,0.00027483580686176633,0.0014623583604606604,0.0005304740378226793,0.00036350359119733815,0.00039577961413908536,0.00012864827874096754,0.00036924497222143543,0.004816446869356216
Braigtzoul,0.00028084443072019766,0.0003577878735044801,0.0006980430007191681,0.00030869527096113813,0.0009402251508793157,0.000392045342659803,0.0005194391365207414,0.0006391938140972407,0.00011374064010320703,0.0005663267230493923,0.004816341383214684
pulga asesina,0.0003174514014676808,0.0003849796263338749,0.0005788097667324945,0.00035179922471564575,0.001071059357863598,0.000452776535862857,0.0004712323314243261,0.000550714599020891,0.00011592201256910105,0.0005203517428367117,0.004815096598827181
ksiaze balagan I,0.00030640250017411317,0.00038975057328599063,0.00056824930433989,0.00029811970002375685,0.001234200891770216,0.00043870532874854174,0.00045739812148208635,0.0005213428931586106,0.00011801205962444619,0.0004820086495555764,0.004814190022163228
Nadyel,0.0002956263421741794,0.00037040221550284163,0.0006181369447730309,0.0003030194500822579,0.0011486056889441817,0.0004082716545039064,0.00047781253272607325,0.0005600954708384024,0.0001161382155248315,0.0005148627903191617,0.004812971305388866
red pepper tuna,0.00023509900912079966,0.00026820160798781426,0.0006225906815556558,0.000719053147436573,0.0004060652751740373,0.0003588802417549189,0.0006585334938655945,0.0006857871694671699,9.987919339697027e-05,0.0007534754210585223,0.004807565240818056
JoacoFutbol1,0.0003204732449274059,0.0003842823383225371,0.0005760859922755972,0.0003795632208458539,0.0009687183577635176,0.0004893669569979472,0.0004860896615394208,0.0005568664137525027,0.000115060314579563,0.0005310148861808288,0.004807521387185175
DN4HP,0.00039295779558085655,0.0005096366351349484,0.0003858783034460655,0.0002563240907829342,0.0016277427068788813,0.0004529300288394243,0.00033197599638163516,0.00036935257640607774,0.00013223277427989126,0.000344092880941855,0.004803123788672569
트빅카,0.0003187524279193938,0.0003908263139467409,0.0005758906035162913,0.00035715137998253713,0.00103178685725698,0.0004608056125753695,0.0004732060203526806,0.0005572892952526934,0.00011593226673250872,0.0005211328719774795,0.004802773649512675
암낫디온리원,0.00029764190795793303,0.0003721530114671417,0.0006685684077781006,0.000333625169814933,0.0008617667521343848,0.0004536657538450317,0.0005354271534875645,0.0006139182747593284,0.00011478935107804016,0.0005512143700116659,0.004802770152334123
Bornecaster,0.00026916132990431,0.00034083727067098495,0.0007631368466062839,0.0003099153635616989,0.0007609601295954501,0.0003719910110540271,0.0005566439875531635,0.0007211277163780684,0.00011174133622995729,0.0005948831055093293,0.004800398097063273
kirakiraluna,0.0003065331371335913,0.0003834851205565472,0.0005524164351591795,0.0002899104653052469,0.0013216538046696051,0.0004122803602056768,0.00043958935175499394,0.0005080480946360333,0.00011844016577925073,0.0004674013363841018,0.004799758271584227
Thumper,0.000413792099216234,0.0005339004786225383,0.00037607023378895016,0.00025798738621625103,0.0015929643259757782,0.00046500120366803485,0.0003251549961782694,0.0003607808504721563,0.00013370231738477618,0.0003375081455976548,0.004796862037120643
DKB Mittelmäßig,0.0004934792512343245,0.000679284112611557,0.00035827604685376163,0.00028760348374832606,0.0012173938250314082,0.0006113349823819717,0.0003225896518177862,0.00035905469876060394,0.00013385675855034384,0.0003335947262291039,0.004796467537219187
Envy Me diff,0.0003046286664636139,0.0003701464198772599,0.0006145334418169434,0.00036281030683442286,0.0009498976463595673,0.00043224098014568913,0.0004949852289215531,0.0005960087701748778,0.00011393213060488375,0.0005566774154795733,0.004795861006678384
twitch AKEN47,0.00037534289485352486,0.0004980947579119727,0.00040904521445488736,0.00026171585321455097,0.0015661763109826986,0.0004521140166689028,0.00034909558394778987,0.00039166087398112803,0.00012996256578537974,0.0003615924348246103,0.004794800506625445
Ryuin,0.0004727713805918946,0.0006476511424542433,0.0003629434536616005,0.00029534526556154565,0.0010751792817649296,0.0007692149792362457,0.000333433423399572,0.00036148819377902454,0.00013208496565774076,0.00033852033301531886,0.004788632419122115
Eeee boyyyy,0.00028668485591194364,0.0003591719737398972,0.000654714515205198,0.0003047490476877601,0.0010415695614084048,0.0003960090098373537,0.0004963251458058612,0.0005929779420980093,0.0001146454095531972,0.0005394850014669914,0.0047863324627146165
Lotus,0.00034378930979185,0.0004296433160215082,0.000501350316248712,0.0003310494741968339,0.0010809763337648775,0.0005955503812576144,0.0004418299871420549,0.00047905440584385545,0.0001197269013531188,0.0004478556072363062,0.004770826032856732
Quero KatKat,0.00040213314382989634,0.0005356802071491406,0.0003760727555685819,0.00025366583961005545,0.0015923425946290347,0.000454042358113907,0.00032441514144173337,0.00036178918494875016,0.00013358823277189792,0.00033653277494294186,0.004770262233005939
OneMoreBeer,0.00029636410023539504,0.0003729881116622692,0.0006207909365681925,0.00030146293207752823,0.0010992620439585043,0.00040819918539145207,0.00047808358742378786,0.0005623305947563452,0.00011642767370332112,0.0005113457533772449,0.0047672549191540405
Ejay,0.0002884646496247633,0.0003414101067058087,0.0006574929280893544,0.0004069757604654208,0.0007338185138453386,0.00041975090785462187,0.000542382509413747,0.0006457057609858147,0.00011064351134896624,0.0006193675914554775,0.004766012239789313
告诉老默我要吃鱼,0.0002791432783418593,0.00034598479075007065,0.0006788360811324739,0.00030857144145857976,0.0009695662206164992,0.0003894364539546906,0.0005120726842938962,0.0006043802303634219,0.0001133153957907693,0.0005618987090406333,0.004763205285742894
GitoFoxc,0.0002572576415837683,0.0003261746452643057,0.0006693293798356894,0.0004028354367829627,0.0005415616165816391,0.00036100404837362103,0.0005656079294430999,0.0008711114944932657,0.0001063268396431065,0.0006543546895992255,0.004755563721600683
단국 대표 미드,0.00029193020591983986,0.0003659715791595118,0.0006434199385102073,0.00034748570385449267,0.0007787671619417279,0.0005070164637263934,0.0005575806309560834,0.0005923023730513833,0.00011343425238242918,0.0005549146064163602,0.004752822915918429
小小西Z,0.00032469483281829625,0.0004122616332778031,0.0004966976903375477,0.0002778714917809729,0.0013941026364535833,0.00042236292510903914,0.0004035913595906389,0.00046288197283248926,0.00012191120848968838,0.00042364783589408174,0.004740023586584141
Neó,0.0003515905160961286,0.00047882353553025357,0.00042965237136363503,0.0002656912996093486,0.0014890674859618697,0.0004336833650939837,0.00036013222934858476,0.000419433828660418,0.00012628492056106853,0.0003769313657588341,0.0047312909179841245
FRENCHFRENCHXXDD,0.0002921077410914164,0.0003692060207627105,0.0006106586379882566,0.00029981909247514565,0.0010971315048488909,0.0004081296513689168,0.0004746015418948048,0.0005516216477778917,0.00011598192189276742,0.0005115799769127506,0.004730837737013551
MIdk1ng,0.0002854365439132759,0.0003585355170153846,0.0006383099081604702,0.0003024169056699218,0.0010287784511732023,0.0003936559582105694,0.0004894174425207496,0.0005842342962757691,0.00011462269336533622,0.0005292298368725323,0.004724637553177212
detrevni,0.0005953671643262249,0.0011225915731654054,0.00030542539323231516,0.00026298522693959524,0.0007412133425111683,0.0006692227619257132,0.00028257006520428885,0.0003118697214666169,0.00014149440948964796,0.00028655544466887043,0.004719295102929845
真好運,0.00031017863298581186,0.00038893074034586226,0.0005565537293488127,0.0002908483587013328,0.0012180773412586675,0.000415530656640932,0.00044100550784269705,0.0005126358795281236,0.0001188890943178795,0.00046613349410140766,0.004718783435071527
TTV Megaman7n7,0.00028730957718120574,0.0003592654856006994,0.0006631693187688177,0.0003015047439564058,0.0009721971575068092,0.00039565139265822295,0.000498863528800767,0.0005900242524052163,0.0001151309125942572,0.0005335041639967314,0.004716620533469133
Julianinha,0.00037472133424972095,0.0005036946720507238,0.0004003864015678608,0.0002566632266433742,0.0015152042594048735,0.0004460650248615254,0.0003426702409277326,0.00038482806895722175,0.00013068491214977783,0.0003544305357626685,0.004709348676575479
gg good gameXD,0.0003846900846090914,0.0005000506717776054,0.00040510124368019776,0.0002646265845143733,0.0014705402393531833,0.0004585277297028051,0.0003468242403463178,0.00038645936477050104,0.00013051311695065995,0.00035903381192029,0.004706367087625025
물망망초,0.00031831071119908864,0.00038268888310392024,0.0005723217710136407,0.00042022679710593643,0.0007529598012303655,0.0005296299029939676,0.0005078080468016807,0.0005705683373561389,0.00011390397938072775,0.0005373159096291248,0.004705734139814591
Kągurazaka Reina,0.00034947427124403066,0.0004493980057816321,0.0004435595778994919,0.00028275823533919266,0.0013347541454064187,0.0005166446953022709,0.00038451191165136966,0.0004207415038957368,0.00012415032436369694,0.00039339951849117237,0.004699392189375013
WORLDS2023,0.00040196534318341024,0.0005345616691499663,0.0003892246001825296,0.00026639779598257947,0.0013586325767618575,0.0005408057856715569,0.00034370071104753954,0.00037357375504333947,0.00013157838278540104,0.00034863689574648283,0.004689077515554662
토트 무지카,0.0002764317632264181,0.00032096462827324796,0.000627406420258741,0.0005088539657333684,0.0005481757123719284,0.0004167712153277324,0.0005681146330600546,0.0006630253546683417,0.00010733060559753508,0.000638553645572974,0.0046756279440903405
Maςaquiñø,0.0004727133555247258,0.0006435409220257726,0.0003574018612283051,0.0002732632794261392,0.0011524127045447151,0.0006341628042228843,0.00032228796064282244,0.0003499899311369037,0.00013517185592660415,0.00032751572460486007,0.004668460399283732
LilaS 86,0.00042952113132718587,0.000512327867345628,0.0003927484589557906,0.00029716750539335155,0.0012963262260685217,0.0005188727681120802,0.00034579453356484846,0.0003845179777331281,0.0001291732968546798,0.0003617882247179964,0.00466823799007321
TTV iljimaeEUW,0.0002195973017358551,0.0002478864353822225,0.0006260284493240694,0.0006523916380820414,0.00035901402951050374,0.0003287974317702201,0.0007113201523407685,0.0006701478748656421,9.745778388684541e-05,0.0007510812558593855,0.004663722352757554
未 来,0.0003080894613391502,0.00038527979764468314,0.0005544163575970728,0.0002869554808769033,0.0011916862802376943,0.00040969979873840926,0.0004377350199396287,0.0005074785748301384,0.0001189022682528551,0.0004616476385410973,0.004661890677997633
RRRRRRRRRRRR,0.0002863144900069837,0.000354583869187098,0.0006544084183590405,0.00029936501429539186,0.0009403294756395493,0.0003914562290030754,0.0004965702318581917,0.0005849845350448736,0.00011500826043346956,0.0005277101152771155,0.0046507306391047895
RRRRRRRRRRRR,0.0002862309629820058,0.00035430943450538656,0.0006543350228603677,0.0002993701414923363,0.0009400506037207867,0.00039129678445336426,0.00049661947377662,0.0005849630026683894,0.00011498688515715146,0.0005277618587354401,0.004649924170351849
lflphl,0.0004099549052129155,0.0005790262878503137,0.0003712109738003901,0.00025344645576324534,0.0014193590287973246,0.0004616801729921107,0.0003216320121508842,0.00036224271296373593,0.00013431558561503753,0.00033280657428113447,0.004645674709427092
stfu and play,0.00029644202755900955,0.0003861004701550706,0.0005920274513145958,0.0002937333509674142,0.0010380370143577306,0.000400615802996564,0.0004621798962986475,0.00056905189417208,0.00011683872335281231,0.0004903539685448326,0.0046453805997187575
Bichito Power,0.0005279898897271924,0.0009218766421257757,0.0003235614605885068,0.0002963968193769157,0.0007099264111268282,0.0007699746168837632,0.00030281097628497955,0.0003370738366193441,0.00013438007391598515,0.0003081964515057359,0.004632187178155027
Sudion VV,0.0005174259108412861,0.000672289473308843,0.0003403942764155706,0.0002775351390437137,0.0011714500812605583,0.0005537199493031647,0.0003050837104630958,0.00033967144435639233,0.00013592040375006204,0.00031834187898490215,0.004631832267727589
Naive Smol Kid,0.0005271235427686359,0.000679959172271141,0.000337172467641917,0.0002766666075420329,0.0010202203677776992,0.0006867992093142819,0.0003078167589686236,0.0003319009254105107,0.00013700481910797576,0.00031439677919511006,0.004619060649997927
hate this game,0.0002980529847516792,0.000395170033068359,0.0005636138669026329,0.00029141898054773426,0.0010792981082492698,0.0004004962848396959,0.00044535747134562693,0.0005520156294804528,0.00011718792952119316,0.0004760190477536617,0.004618630336460305
indoor fish,0.0005828230782072036,0.0006672506427968308,0.0003131575008856505,0.00028602715123072386,0.0006925867603896403,0.0010281714696748039,0.0002958405968865459,0.0003104632464432474,0.00013743495874614874,0.000296576528639701,0.0046103319339004965
SCP 343,0.0002676054175215176,0.0003592821046690418,0.0006722224651900322,0.00030672592731776185,0.0007082338892695028,0.0003666915599752412,0.0005167664446726632,0.0007403442303591199,0.0001116902878595951,0.0005565039279297371,0.004606066254764213
Le ignuj,0.0004717901806481272,0.0005824034041067807,0.00034792065366090485,0.0002587959028005502,0.0013434519594493952,0.0004882739258100342,0.00030661340787791527,0.0003387322646329332,0.00013687745064478064,0.00031828995888604053,0.004593149108517462
Diệu Linh Yasuo,0.0003830714615715712,0.000450768740799514,0.0004209286217546781,0.0003757748009644605,0.0007826087637266433,0.000837598154275623,0.0003966747068256868,0.0004180291650373267,0.00012057395148838694,0.00040179233983671155,0.004587820706280602
Yellow puppy,0.00039073470704134214,0.0005071643300318831,0.0003811428621953754,0.00025129523422747293,0.0014405860771041972,0.0004476838847204603,0.0003288039223992327,0.0003644162841067528,0.0001329154987418465,0.00033835004158224466,0.004583092842150808
5ilk,0.0006341838833694456,0.0013520758331987297,0.00027115352926821573,0.00023630688264645325,0.0005549362131481988,0.0006008434888876658,0.000253531504484857,0.0002749109728560739,0.00015009692918256892,0.00025459882872541997,0.004582638065767628
INDD,0.0006945072849513669,0.0016914646649702784,0.00024026172719649675,0.00022187467945454368,0.0004462620048015177,0.00042699526841877874,0.00022440958245230528,0.0002499972887285932,0.00015594845011539967,0.00022918041112848217,0.004580901362217762
GraftonFarmhouse,0.0004957256437338088,0.0006191301371452621,0.00034597509348779584,0.00026667913521197836,0.001237030977454467,0.0005143736135400077,0.00030653744294932285,0.00033949309324443627,0.0001368103509892233,0.0003184940494021755,0.004580249537158478
Pandab3ar,0.00039160000381306703,0.000504680824977721,0.0003775669754677468,0.00024961114434346416,0.001458167939590066,0.0004412822895980169,0.0003251371488417149,0.0003601501989722131,0.00013327930932624732,0.00033607856167997544,0.004577554396610232
Moussse,0.0003715601538904555,0.00044621612272500966,0.00045176372240513673,0.0003201432975505706,0.001145619446088725,0.0004796730915134088,0.0003852457502996763,0.00044292371070771877,0.00012259600499349744,0.0004103996871999955,0.004576140987374195
lvoryy,0.00028472783998615683,0.00034209199025944464,0.0005589464711077058,0.0004815553433839306,0.0005138788437834087,0.0005852945498290182,0.0005777060378239374,0.0005720620389159957,0.00010912031502088104,0.0005442202730470381,0.004569603703157517
Nitz,0.0003747612886783991,0.0004898833029245727,0.0004176574965083629,0.00026908784561727043,0.0012744120052975956,0.0004872302929249158,0.0003608462915457813,0.00039754219859902386,0.00012894995158488468,0.00036751430728323823,0.004567884980964045
MIDIKING,0.0002708486371223588,0.00033208197970456603,0.0007265240234825656,0.00031042878194248083,0.0006752444324871293,0.00037866541291898344,0.0005459595186541842,0.0006359152319413939,0.00011215964430149796,0.0005610439969781784,0.004548871659533339
ECO FisheR,0.0003972070253743583,0.0005252447203590504,0.0003762295646678792,0.00025071191510323535,0.0013946772786002897,0.00045012734371512855,0.0003246935471803254,0.000360530449303176,0.00013379209579581853,0.00033485612994241845,0.0045480700700416795
Iccccy,0.0003094237663258798,0.00042729452349207493,0.0005296474096629081,0.0003068882501122362,0.0009800568772938398,0.00041560728189605605,0.00043327080299455033,0.0005621887874358019,0.000117474888568914,0.00046569058020694585,0.004547543167989207
SELAM KIZLAR,0.0002191482826283008,0.00024329322646545634,0.0005659740075129359,0.0008012849964007035,0.0003555831420006634,0.000322551275615625,0.0006291232898066649,0.0006041504820681272,9.673212506441407e-05,0.0007049756257319528,0.004542816453294844
Acyntosimaja,0.0002948426863244503,0.0004007230840318778,0.0005661469138731956,0.00030393152124423935,0.0009246553905170301,0.0003989894646503516,0.000452648266426984,0.0005911183325301161,0.00011581541699881857,0.0004888019572425111,0.004537673033839575
Mg m1d,0.0002924352685914773,0.00033432031005996364,0.000527716409898437,0.0005835367111698167,0.000522052784413595,0.0005462456217213497,0.0005336444406150473,0.000543728589599703,0.0001086990827495971,0.0005435779354326921,0.004535957154251679
paiN dyNKas,0.00044555517584284423,0.0007385234384313326,0.0003551762183377292,0.000310846253497289,0.000773515455922865,0.0007336497551725513,0.00033270760917757233,0.00037664476557175804,0.00012900898614668393,0.0003380137589140801,0.0045336414170147055
vx Kaisen0128,0.00049046664339224,0.0005938350334196052,0.0003364587635779751,0.0002579096963473182,0.001290321203906406,0.0004899152870572716,0.00029798073591945395,0.00032794636044226807,0.00013803036412636093,0.00031057789101549335,0.004533441979204392
TJacK4L,0.00027634282998397543,0.000338678061837739,0.0006836665592451801,0.00030134147669408796,0.0007760528674459765,0.00037758251559532544,0.0005163326780433159,0.000606591259245383,0.00011339600608705094,0.00054280499684032,0.004532789251018354
FNC Nafkelah,0.0002332388229233558,0.00026545528308877356,0.00045210237815512485,0.0012043968312864944,0.0003425857456457042,0.0003809328154947843,0.0005177644475265781,0.0005183793082995022,9.883493045738374e-05,0.0005186685338509014,0.004532359096728603
IntensitiveZ,0.0002459377301489223,0.0003309402428922956,0.0006731984119078655,0.00031284996734205365,0.0005480451635139676,0.0003356209493192066,0.0005350370318358654,0.0008588914227891109,0.00010763327647339399,0.0005812110344173287,0.004529365230640009
Sirschmoopie,0.0006152671872463005,0.0006837867424108095,0.00031192634206512045,0.0002844458794369848,0.0007795742691854601,0.0008138298071442769,0.0002911294645133184,0.00030967681922163567,0.00013831663027327862,0.00029641921135137723,0.004524372352848562
TempestLoveYuely,0.0004738165722319537,0.0006030584013116403,0.0003374815002348235,0.00025179876746475,0.001295972375262211,0.0004821703191900364,0.00029847101661662585,0.0003293294935118471,0.00013852393005512307,0.00030969499905474416,0.004520317374933755
Sai1,0.0003311862803825437,0.0004710136520596562,0.0004610439392225758,0.0002750579922426728,0.0011857375633503222,0.00042273472584844805,0.00038215983757493836,0.000464798827200554,0.00012297794104279756,0.0004017095421114841,0.0045184203010359926
Shiba lnu,0.0004260158583111476,0.0005621087523253773,0.00036531625749957654,0.00026634648802258007,0.001136878090563952,0.0006104284501025923,0.00032917023832310826,0.00035209269738158144,0.00013324512344765297,0.0003319986799445248,0.004513600635922093
bbchungus,0.0004635033790877305,0.0006109273985588463,0.00034778404497620154,0.00025546707487263934,0.0012158823744818018,0.000517557952014773,0.00030795245364276334,0.00033676735421093426,0.0001376569031809299,0.0003162835548035758,0.004509782489830196
DzuUwU,0.00019938492449952252,0.0002389499454450411,0.0006195734864770049,0.0004364940977571859,0.00033727129296205174,0.0002722759006396087,0.000653813637327957,0.000894455600445633,9.4770075378617e-05,0.000760217197864554,0.0045072061587971765
mid flare,0.0007060406267030971,0.001332927086872353,0.00025866063259954357,0.00022316032821943134,0.0005691732353612368,0.0005013352013707941,0.00023968770009114297,0.0002614733261919124,0.0001561812671762779,0.00024350375605165415,0.004492143160637443
PÎGNER,0.0006022215406721122,0.0011208026981796007,0.0002955042935563823,0.0002455885303660506,0.0007111449686322159,0.0005261226632140569,0.0002694520380835431,0.0003003077908907688,0.00014573509468416266,0.00027525646104847005,0.004492136079327363
